Position,Track Name,Artist,Streams,URL,es_hit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
86,You Need To Calm Down,Taylor Swift,235768,29fRTIKsJhLUJoldM89GZS,0,0.768,0.678,2,-5.604,1,0.0505,0.00838,0.0,0.0596,0.706,85.025,audio_features,29fRTIKsJhLUJoldM89GZS,spotify:track:29fRTIKsJhLUJoldM89GZS,https://api.spotify.com/v1/tracks/29fRTIKsJhLUJoldM89GZS,https://api.spotify.com/v1/audio-analysis/29fRTIKsJhLUJoldM89GZS,171387,4
86,Caile (feat. Zion & De La Ghetto),Revol,144324,626rYyBfeAeleh1F5t4B70,0,0.768,0.735,1,-2.511,0,0.0669,0.202,0.0,0.0557,0.303,129.99,audio_features,626rYyBfeAeleh1F5t4B70,spotify:track:626rYyBfeAeleh1F5t4B70,https://api.spotify.com/v1/tracks/626rYyBfeAeleh1F5t4B70,https://api.spotify.com/v1/audio-analysis/626rYyBfeAeleh1F5t4B70,299587,4
86,34+35,Ariana Grande,317196,6Im9k8u9iIzKMrmV7BWtlF,0,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,audio_features,6Im9k8u9iIzKMrmV7BWtlF,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/audio-analysis/6Im9k8u9iIzKMrmV7BWtlF,173711,4
86,Heather,Conan Gray,297237,4xqrdfXkTW4T0RauPLv3WA,0,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,audio_features,4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,198040,3
86,The One,The Chainsmokers,145482,0wfbD5rAksdXUzRvMfM3x5,0,0.76,0.303,2,-11.362,1,0.0284,0.238,8.09e-06,0.294,0.15,99.991,audio_features,0wfbD5rAksdXUzRvMfM3x5,spotify:track:0wfbD5rAksdXUzRvMfM3x5,https://api.spotify.com/v1/tracks/0wfbD5rAksdXUzRvMfM3x5,https://api.spotify.com/v1/audio-analysis/0wfbD5rAksdXUzRvMfM3x5,177573,4
86,Hasta la luna,#TocoParaVos,169324,1A3yLIqelu1D7MCtw06Cu7,0,0.837,0.605,0,-6.122,0,0.0798,0.0124,0.0,0.0715,0.723,107.998,audio_features,1A3yLIqelu1D7MCtw06Cu7,spotify:track:1A3yLIqelu1D7MCtw06Cu7,https://api.spotify.com/v1/tracks/1A3yLIqelu1D7MCtw06Cu7,https://api.spotify.com/v1/audio-analysis/1A3yLIqelu1D7MCtw06Cu7,149160,4
86,MALDITA POBREZA,Bad Bunny,348571,0Lsis3LB0XAK6XlTHXaJk2,0,0.762,0.861,4,-4.075,0,0.0652,0.139,1.08e-06,0.0956,0.588,133.037,audio_features,0Lsis3LB0XAK6XlTHXaJk2,spotify:track:0Lsis3LB0XAK6XlTHXaJk2,https://api.spotify.com/v1/tracks/0Lsis3LB0XAK6XlTHXaJk2,https://api.spotify.com/v1/audio-analysis/0Lsis3LB0XAK6XlTHXaJk2,213609,4
86,Ella Es Mi Bitch,Duki,338074,6gAhoYC40nPWRXfc5Gq04H,0,0.897,0.701,8,-4.917,1,0.127,0.272,0.000198,0.085,0.789,115.029,audio_features,6gAhoYC40nPWRXfc5Gq04H,spotify:track:6gAhoYC40nPWRXfc5Gq04H,https://api.spotify.com/v1/tracks/6gAhoYC40nPWRXfc5Gq04H,https://api.spotify.com/v1/audio-analysis/6gAhoYC40nPWRXfc5Gq04H,246849,4
87,fake smile,Ariana Grande,238349,3wFLWP0FcIqHK1wb1CPthQ,0,0.45,0.619,9,-7.412,1,0.372,0.329,0.0,0.319,0.427,83.3,audio_features,3wFLWP0FcIqHK1wb1CPthQ,spotify:track:3wFLWP0FcIqHK1wb1CPthQ,https://api.spotify.com/v1/tracks/3wFLWP0FcIqHK1wb1CPthQ,https://api.spotify.com/v1/audio-analysis/3wFLWP0FcIqHK1wb1CPthQ,208880,4
87,Nadie,Farruko,226945,2VRVV7cvAGPJ2EBU4FIVCz,0,0.679,0.617,0,-5.328,1,0.12,0.19,0.0,0.0798,0.665,189.993,audio_features,2VRVV7cvAGPJ2EBU4FIVCz,spotify:track:2VRVV7cvAGPJ2EBU4FIVCz,https://api.spotify.com/v1/tracks/2VRVV7cvAGPJ2EBU4FIVCz,https://api.spotify.com/v1/audio-analysis/2VRVV7cvAGPJ2EBU4FIVCz,228760,4
87,Deu Onda,MC G15,142062,0EPxmvsG1BY5td4aTOkWBF,0,0.931,0.604,0,-1.41,0,0.0573,0.456,0.0,0.0488,0.864,129.926,audio_features,0EPxmvsG1BY5td4aTOkWBF,spotify:track:0EPxmvsG1BY5td4aTOkWBF,https://api.spotify.com/v1/tracks/0EPxmvsG1BY5td4aTOkWBF,https://api.spotify.com/v1/audio-analysis/0EPxmvsG1BY5td4aTOkWBF,144039,4
87,Spaghetti del Rock,Divididos,214651,6rg1MBZqggsQ5olFGTw0rr,0,0.626,0.389,4,-11.609,1,0.0254,0.677,1.12e-05,0.117,0.656,97.708,audio_features,6rg1MBZqggsQ5olFGTw0rr,spotify:track:6rg1MBZqggsQ5olFGTw0rr,https://api.spotify.com/v1/tracks/6rg1MBZqggsQ5olFGTw0rr,https://api.spotify.com/v1/audio-analysis/6rg1MBZqggsQ5olFGTw0rr,212880,4
87,No Te Vayas,Camilo,275910,1q1sjzJpUYEkTbA9Uz0qrU,0,0.766,0.764,6,-2.996,0,0.0776,0.0872,0.0,0.163,0.818,92.003,audio_features,1q1sjzJpUYEkTbA9Uz0qrU,spotify:track:1q1sjzJpUYEkTbA9Uz0qrU,https://api.spotify.com/v1/tracks/1q1sjzJpUYEkTbA9Uz0qrU,https://api.spotify.com/v1/audio-analysis/1q1sjzJpUYEkTbA9Uz0qrU,200852,4
87,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,135741,6NSMQFKgjpQb0KkjMDYIK0,0,0.815,0.514,6,-9.446,0,0.361,0.54,0.0,0.611,0.623,120.054,audio_features,6NSMQFKgjpQb0KkjMDYIK0,spotify:track:6NSMQFKgjpQb0KkjMDYIK0,https://api.spotify.com/v1/tracks/6NSMQFKgjpQb0KkjMDYIK0,https://api.spotify.com/v1/audio-analysis/6NSMQFKgjpQb0KkjMDYIK0,264000,4
87,Amor (Ft. Mon Laferte) - Mtv Unplugged,Los Auténticos Decadentes,210146,2fscHtYDKLd7xYRCTe3prP,0,0.597,0.818,9,-5.317,0,0.0472,0.0339,0.0,0.978,0.688,92.869,audio_features,2fscHtYDKLd7xYRCTe3prP,spotify:track:2fscHtYDKLd7xYRCTe3prP,https://api.spotify.com/v1/tracks/2fscHtYDKLd7xYRCTe3prP,https://api.spotify.com/v1/audio-analysis/2fscHtYDKLd7xYRCTe3prP,312443,4
87,Ticket,Duki,337670,6JAtYFDUmBpKkr6nlsLUNI,0,0.545,0.752,9,-6.508,1,0.0456,0.291,0.0,0.117,0.548,89.596,audio_features,6JAtYFDUmBpKkr6nlsLUNI,spotify:track:6JAtYFDUmBpKkr6nlsLUNI,https://api.spotify.com/v1/tracks/6JAtYFDUmBpKkr6nlsLUNI,https://api.spotify.com/v1/audio-analysis/6JAtYFDUmBpKkr6nlsLUNI,188889,4
87,Una Vida Para Recordar,Piso 21,234866,7pxL0DzPpCjjcdfQccvnus,0,0.703,0.776,7,-3.075,1,0.2,0.0746,0.0,0.123,0.483,182.136,audio_features,7pxL0DzPpCjjcdfQccvnus,spotify:track:7pxL0DzPpCjjcdfQccvnus,https://api.spotify.com/v1/tracks/7pxL0DzPpCjjcdfQccvnus,https://api.spotify.com/v1/audio-analysis/7pxL0DzPpCjjcdfQccvnus,215087,4
87,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,251266,2hDe0Ls5mVqs1XJqv7sbcM,0,0.735,0.916,2,-2.082,1,0.117,0.397,2.91e-06,0.0918,0.691,167.994,audio_features,2hDe0Ls5mVqs1XJqv7sbcM,spotify:track:2hDe0Ls5mVqs1XJqv7sbcM,https://api.spotify.com/v1/tracks/2hDe0Ls5mVqs1XJqv7sbcM,https://api.spotify.com/v1/audio-analysis/2hDe0Ls5mVqs1XJqv7sbcM,221429,4
87,Antisocial (with Travis Scott),Ed Sheeran,244781,1DhRbox3xkceP64k3JeYfW,0,0.716,0.823,5,-5.313,0,0.0495,0.132,0.0,0.361,0.91,151.957,audio_features,1DhRbox3xkceP64k3JeYfW,spotify:track:1DhRbox3xkceP64k3JeYfW,https://api.spotify.com/v1/tracks/1DhRbox3xkceP64k3JeYfW,https://api.spotify.com/v1/audio-analysis/1DhRbox3xkceP64k3JeYfW,161747,4
87,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,146670,0fg8CqpjdojMyXLNzM2PaJ,0,0.803,0.743,1,-3.602,0,0.0681,0.105,2.12e-06,0.099,0.674,108.005,audio_features,0fg8CqpjdojMyXLNzM2PaJ,spotify:track:0fg8CqpjdojMyXLNzM2PaJ,https://api.spotify.com/v1/tracks/0fg8CqpjdojMyXLNzM2PaJ,https://api.spotify.com/v1/audio-analysis/0fg8CqpjdojMyXLNzM2PaJ,203180,4
87,Touchdown - Radio Edit,Kidd Keo,196204,6Llaige5yDMgZDsuNqeoxs,0,0.787,0.65,6,-7.123,0,0.245,0.51,0.0,0.34,0.587,159.886,audio_features,6Llaige5yDMgZDsuNqeoxs,spotify:track:6Llaige5yDMgZDsuNqeoxs,https://api.spotify.com/v1/tracks/6Llaige5yDMgZDsuNqeoxs,https://api.spotify.com/v1/audio-analysis/6Llaige5yDMgZDsuNqeoxs,194952,4
88,El Anillo,Jennifer Lopez,190275,2SpfMQ5TuKsMj1trNwrLVA,0,0.87,0.691,2,-4.11,0,0.18,0.0248,0.0,0.0861,0.469,130.056,audio_features,2SpfMQ5TuKsMj1trNwrLVA,spotify:track:2SpfMQ5TuKsMj1trNwrLVA,https://api.spotify.com/v1/tracks/2SpfMQ5TuKsMj1trNwrLVA,https://api.spotify.com/v1/audio-analysis/2SpfMQ5TuKsMj1trNwrLVA,176816,4
88,all the good girls go to hell,Billie Eilish,217453,6IRdLKIyS4p7XNiP8r6rsx,0,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,audio_features,6IRdLKIyS4p7XNiP8r6rsx,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,168840,4
88,Una Vez Más,Numa,189370,6zqE7wm7N9iHXWpX7iFc5z,0,0.783,0.449,2,-7.528,1,0.0857,0.223,0.0,0.109,0.381,122.054,audio_features,6zqE7wm7N9iHXWpX7iFc5z,spotify:track:6zqE7wm7N9iHXWpX7iFc5z,https://api.spotify.com/v1/tracks/6zqE7wm7N9iHXWpX7iFc5z,https://api.spotify.com/v1/audio-analysis/6zqE7wm7N9iHXWpX7iFc5z,222935,4
88,Ready for the Night,Duki,191191,7JIjlqksUcoVWOM3XdINe6,0,0.881,0.575,10,-8.234,0,0.046,0.00596,0.0,0.0791,0.34,126.041,audio_features,7JIjlqksUcoVWOM3XdINe6,spotify:track:7JIjlqksUcoVWOM3XdINe6,https://api.spotify.com/v1/tracks/7JIjlqksUcoVWOM3XdINe6,https://api.spotify.com/v1/audio-analysis/7JIjlqksUcoVWOM3XdINe6,204563,4
88,How Do You Sleep?,Sam Smith,234305,6b2RcmUt1g9N9mQ3CbjX2Y,0,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,audio_features,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5
88,Real Friends,Camila Cabello,204160,3iq9nhbI8fcnNamxMft1uv,0,0.726,0.304,3,-8.677,1,0.131,0.839,0.0,0.0853,0.813,91.97,audio_features,3iq9nhbI8fcnNamxMft1uv,spotify:track:3iq9nhbI8fcnNamxMft1uv,https://api.spotify.com/v1/tracks/3iq9nhbI8fcnNamxMft1uv,https://api.spotify.com/v1/audio-analysis/3iq9nhbI8fcnNamxMft1uv,214387,4
88,GIRL LIKE ME,Black Eyed Peas,317223,2vBET2pmrQqafaS6zIaYta,0,0.964,0.486,2,-8.891,1,0.188,0.0194,0.04,0.0694,0.318,124.058,audio_features,2vBET2pmrQqafaS6zIaYta,spotify:track:2vBET2pmrQqafaS6zIaYta,https://api.spotify.com/v1/tracks/2vBET2pmrQqafaS6zIaYta,https://api.spotify.com/v1/audio-analysis/2vBET2pmrQqafaS6zIaYta,220659,4
88,+,Aitana,296779,5Cbo7oz78gqkzV3EAM63VA,0,0.561,0.666,8,-4.243,1,0.0322,0.106,0.0,0.123,0.675,160.019,audio_features,5Cbo7oz78gqkzV3EAM63VA,spotify:track:5Cbo7oz78gqkzV3EAM63VA,https://api.spotify.com/v1/tracks/5Cbo7oz78gqkzV3EAM63VA,https://api.spotify.com/v1/audio-analysis/5Cbo7oz78gqkzV3EAM63VA,219367,4
88,No Hables Mal de Mí,LIT killah,350665,4GOQCZ5J9FgfighUA6KmFb,0,0.665,0.777,5,-4.655,0,0.039,0.24,0.0,0.503,0.561,90.076,audio_features,4GOQCZ5J9FgfighUA6KmFb,spotify:track:4GOQCZ5J9FgfighUA6KmFb,https://api.spotify.com/v1/tracks/4GOQCZ5J9FgfighUA6KmFb,https://api.spotify.com/v1/audio-analysis/4GOQCZ5J9FgfighUA6KmFb,203143,4
88,Wao,Sech,295594,2B4nQ6yvVVBMqfgOrYtubb,0,0.709,0.595,0,-3.349,1,0.099,0.653,0.000253,0.134,0.747,174.004,audio_features,2B4nQ6yvVVBMqfgOrYtubb,spotify:track:2B4nQ6yvVVBMqfgOrYtubb,https://api.spotify.com/v1/tracks/2B4nQ6yvVVBMqfgOrYtubb,https://api.spotify.com/v1/audio-analysis/2B4nQ6yvVVBMqfgOrYtubb,178266,4
88,Alcohol (feat. Tobi),Panter Music,214158,7bctBhmp3lMH2GvEM5Wqce,0,0.765,0.675,8,-6.994,0,0.0618,0.324,0.000307,0.271,0.314,147.942,audio_features,7bctBhmp3lMH2GvEM5Wqce,spotify:track:7bctBhmp3lMH2GvEM5Wqce,https://api.spotify.com/v1/tracks/7bctBhmp3lMH2GvEM5Wqce,https://api.spotify.com/v1/audio-analysis/7bctBhmp3lMH2GvEM5Wqce,214047,4
88,REI | Mission 01,Alan Gomez,370585,5QEGqccl12HwT5hpa54ozP,0,0.895,0.634,6,-6.269,0,0.141,0.215,3.61e-06,0.11,0.123,98.989,audio_features,5QEGqccl12HwT5hpa54ozP,spotify:track:5QEGqccl12HwT5hpa54ozP,https://api.spotify.com/v1/tracks/5QEGqccl12HwT5hpa54ozP,https://api.spotify.com/v1/audio-analysis/5QEGqccl12HwT5hpa54ozP,201439,4
88,Háblame Bajito,Abraham Mateo,191194,1s46xFwjfRUkRlPlX3PwPk,0,0.791,0.646,11,-4.598,1,0.117,0.135,1.33e-05,0.16,0.256,92.026,audio_features,1s46xFwjfRUkRlPlX3PwPk,spotify:track:1s46xFwjfRUkRlPlX3PwPk,https://api.spotify.com/v1/tracks/1s46xFwjfRUkRlPlX3PwPk,https://api.spotify.com/v1/audio-analysis/1s46xFwjfRUkRlPlX3PwPk,270693,4
88,How Long,Charlie Puth,170788,32DGGj6KlNuBr6WaqRxpxi,0,0.849,0.581,1,-5.243,0,0.0767,0.189,3.61e-06,0.0805,0.779,110.008,audio_features,32DGGj6KlNuBr6WaqRxpxi,spotify:track:32DGGj6KlNuBr6WaqRxpxi,https://api.spotify.com/v1/tracks/32DGGj6KlNuBr6WaqRxpxi,https://api.spotify.com/v1/audio-analysis/32DGGj6KlNuBr6WaqRxpxi,198237,4
88,Andromeda,WOS,256242,3ZrG2fsDwisGXsbKQ1MTq0,0,0.644,0.826,1,-5.427,1,0.168,0.219,0.000184,0.121,0.281,97.101,audio_features,3ZrG2fsDwisGXsbKQ1MTq0,spotify:track:3ZrG2fsDwisGXsbKQ1MTq0,https://api.spotify.com/v1/tracks/3ZrG2fsDwisGXsbKQ1MTq0,https://api.spotify.com/v1/audio-analysis/3ZrG2fsDwisGXsbKQ1MTq0,172251,4
88,Casi un G,YSY A,214498,0CEuRbdXmopiGOI1ZALzLz,0,0.813,0.725,9,-5.008,1,0.0664,0.0405,0.0,0.361,0.463,140.008,audio_features,0CEuRbdXmopiGOI1ZALzLz,spotify:track:0CEuRbdXmopiGOI1ZALzLz,https://api.spotify.com/v1/tracks/0CEuRbdXmopiGOI1ZALzLz,https://api.spotify.com/v1/audio-analysis/0CEuRbdXmopiGOI1ZALzLz,140571,4
89,No Te Enamores,Paloma Mami,219444,0EJu1RBtxzldMG2peczuPv,0,0.806,0.735,7,-4.459,0,0.0425,0.587,0.00889,0.0812,0.353,100.101,audio_features,0EJu1RBtxzldMG2peczuPv,spotify:track:0EJu1RBtxzldMG2peczuPv,https://api.spotify.com/v1/tracks/0EJu1RBtxzldMG2peczuPv,https://api.spotify.com/v1/audio-analysis/0EJu1RBtxzldMG2peczuPv,183398,4
89,Dime Cosas Lindas,Dame 5,213443,335SGs7Q58sUqkbgqF5Z3J,0,0.491,0.842,9,-5.9,0,0.314,0.189,0.0,0.222,0.757,153.466,audio_features,335SGs7Q58sUqkbgqF5Z3J,spotify:track:335SGs7Q58sUqkbgqF5Z3J,https://api.spotify.com/v1/tracks/335SGs7Q58sUqkbgqF5Z3J,https://api.spotify.com/v1/audio-analysis/335SGs7Q58sUqkbgqF5Z3J,186833,3
89,xanny,Billie Eilish,216419,4QIo4oxwzzafcBWkKjDpXY,0,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,audio_features,4QIo4oxwzzafcBWkKjDpXY,spotify:track:4QIo4oxwzzafcBWkKjDpXY,https://api.spotify.com/v1/tracks/4QIo4oxwzzafcBWkKjDpXY,https://api.spotify.com/v1/audio-analysis/4QIo4oxwzzafcBWkKjDpXY,243725,4
89,Cómo Dímelo,Nicki Nicole,352329,6Sf5gfWy6LzGR9H78Gu4Ss,0,0.731,0.563,5,-8.372,0,0.0431,0.228,0.000167,0.196,0.506,138.055,audio_features,6Sf5gfWy6LzGR9H78Gu4Ss,spotify:track:6Sf5gfWy6LzGR9H78Gu4Ss,https://api.spotify.com/v1/tracks/6Sf5gfWy6LzGR9H78Gu4Ss,https://api.spotify.com/v1/audio-analysis/6Sf5gfWy6LzGR9H78Gu4Ss,200000,4
89,100,Anuel AA,302865,2sqgNScWya6T8PwKMELYW8,0,0.769,0.455,10,-5.698,0,0.155,0.554,2.07e-06,0.251,0.293,95.097,audio_features,2sqgNScWya6T8PwKMELYW8,spotify:track:2sqgNScWya6T8PwKMELYW8,https://api.spotify.com/v1/tracks/2sqgNScWya6T8PwKMELYW8,https://api.spotify.com/v1/audio-analysis/2sqgNScWya6T8PwKMELYW8,215293,4
89,Besarte,Rombai,174039,6Ar0Rcqv4AMonCshpAIheB,0,0.753,0.735,9,-6.263,0,0.0385,0.247,0.00056,0.174,0.635,125.384,audio_features,6Ar0Rcqv4AMonCshpAIheB,spotify:track:6Ar0Rcqv4AMonCshpAIheB,https://api.spotify.com/v1/tracks/6Ar0Rcqv4AMonCshpAIheB,https://api.spotify.com/v1/audio-analysis/6Ar0Rcqv4AMonCshpAIheB,179545,4
89,Luna,Duki,327355,4eea4bKE9G2rl8FQ3oH7dw,0,0.655,0.866,2,-6.204,1,0.0691,0.16,0.00028,0.555,0.747,150.984,audio_features,4eea4bKE9G2rl8FQ3oH7dw,spotify:track:4eea4bKE9G2rl8FQ3oH7dw,https://api.spotify.com/v1/tracks/4eea4bKE9G2rl8FQ3oH7dw,https://api.spotify.com/v1/audio-analysis/4eea4bKE9G2rl8FQ3oH7dw,200446,4
89,Vitamina (feat. Arcángel),Maluma,186947,5W9oqM9MkYU0DVBic748ZJ,0,0.673,0.593,11,-4.183,0,0.0515,0.0589,0.0,0.089,0.183,131.98,audio_features,5W9oqM9MkYU0DVBic748ZJ,spotify:track:5W9oqM9MkYU0DVBic748ZJ,https://api.spotify.com/v1/tracks/5W9oqM9MkYU0DVBic748ZJ,https://api.spotify.com/v1/audio-analysis/5W9oqM9MkYU0DVBic748ZJ,270093,4
89,Fly To My Room,BTS,318407,3QH8rQGNFX8VLbCgZ7uPTS,0,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,audio_features,3QH8rQGNFX8VLbCgZ7uPTS,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,https://api.spotify.com/v1/tracks/3QH8rQGNFX8VLbCgZ7uPTS,https://api.spotify.com/v1/audio-analysis/3QH8rQGNFX8VLbCgZ7uPTS,222243,4
89,Fumeteo Xxx,Bruno Cabrera Dj,289318,341H6yOTzGOlExN35DiPyM,0,0.646,0.743,11,-7.026,1,0.0783,0.296,0.0,0.072,0.479,173.971,audio_features,341H6yOTzGOlExN35DiPyM,spotify:track:341H6yOTzGOlExN35DiPyM,https://api.spotify.com/v1/tracks/341H6yOTzGOlExN35DiPyM,https://api.spotify.com/v1/audio-analysis/341H6yOTzGOlExN35DiPyM,226243,4
90,Mirenla,Ciro y los Persas,310278,027NtsXW0vpDFhzxsJKmTL,0,0.632,0.717,2,-6.924,1,0.0272,0.0253,0.000661,0.191,0.832,161.011,audio_features,027NtsXW0vpDFhzxsJKmTL,spotify:track:027NtsXW0vpDFhzxsJKmTL,https://api.spotify.com/v1/tracks/027NtsXW0vpDFhzxsJKmTL,https://api.spotify.com/v1/audio-analysis/027NtsXW0vpDFhzxsJKmTL,256191,4
90,Sigan Hablando de Mi,Paulo Londra,224806,5Kr3a1wbMDSxdgDZzJhxhy,0,0.884,0.535,7,-5.064,1,0.112,0.0778,6.3e-06,0.191,0.397,94.956,audio_features,5Kr3a1wbMDSxdgDZzJhxhy,spotify:track:5Kr3a1wbMDSxdgDZzJhxhy,https://api.spotify.com/v1/tracks/5Kr3a1wbMDSxdgDZzJhxhy,https://api.spotify.com/v1/audio-analysis/5Kr3a1wbMDSxdgDZzJhxhy,160875,4
90,Es Mi Culpa,Luciano Pereyra,168032,1GTPOqKjHVcnOto4JwGTtF,0,0.579,0.607,11,-6.691,1,0.0542,0.6,0.0,0.0972,0.526,79.78,audio_features,1GTPOqKjHVcnOto4JwGTtF,spotify:track:1GTPOqKjHVcnOto4JwGTtF,https://api.spotify.com/v1/tracks/1GTPOqKjHVcnOto4JwGTtF,https://api.spotify.com/v1/audio-analysis/1GTPOqKjHVcnOto4JwGTtF,228187,4
90,Perdón,Duki,347278,6JFR03uLMNMmZ3vgiXwskq,0,0.749,0.689,7,-5.743,1,0.101,0.246,0.000231,0.229,0.632,74.974,audio_features,6JFR03uLMNMmZ3vgiXwskq,spotify:track:6JFR03uLMNMmZ3vgiXwskq,https://api.spotify.com/v1/tracks/6JFR03uLMNMmZ3vgiXwskq,https://api.spotify.com/v1/audio-analysis/6JFR03uLMNMmZ3vgiXwskq,218639,4
90,No vaya a ser,Pablo Alborán,168924,2yajAy8Va9VTk3yhF9B3ET,0,0.731,0.687,1,-7.399,0,0.0586,0.232,2.33e-05,0.265,0.577,99.995,audio_features,2yajAy8Va9VTk3yhF9B3ET,spotify:track:2yajAy8Va9VTk3yhF9B3ET,https://api.spotify.com/v1/tracks/2yajAy8Va9VTk3yhF9B3ET,https://api.spotify.com/v1/audio-analysis/2yajAy8Va9VTk3yhF9B3ET,198053,4
90,El chisme,Reykon,161730,4VXejnj5WgM6H72ct2fSgQ,0,0.723,0.929,9,-3.022,0,0.106,0.119,0.0,0.171,0.812,92.964,audio_features,4VXejnj5WgM6H72ct2fSgQ,spotify:track:4VXejnj5WgM6H72ct2fSgQ,https://api.spotify.com/v1/tracks/4VXejnj5WgM6H72ct2fSgQ,https://api.spotify.com/v1/audio-analysis/4VXejnj5WgM6H72ct2fSgQ,177799,4
90,Te Guste,Jennifer Lopez,224906,0ifLplTQxXkFZKMQpWCHii,0,0.877,0.619,9,-6.692,0,0.233,0.119,0.0,0.088,0.222,138.109,audio_features,0ifLplTQxXkFZKMQpWCHii,spotify:track:0ifLplTQxXkFZKMQpWCHii,https://api.spotify.com/v1/tracks/0ifLplTQxXkFZKMQpWCHii,https://api.spotify.com/v1/audio-analysis/0ifLplTQxXkFZKMQpWCHii,222787,4
90,"Kinder Malo: Bzrp Music Sessions, Vol. 17, Lado A",Bizarrap,351443,2pgFAi7SWHC2lbQ4xQxjEX,0,0.909,0.532,5,-5.564,0,0.0728,0.104,0.0,0.075,0.535,119.96,audio_features,2pgFAi7SWHC2lbQ4xQxjEX,spotify:track:2pgFAi7SWHC2lbQ4xQxjEX,https://api.spotify.com/v1/tracks/2pgFAi7SWHC2lbQ4xQxjEX,https://api.spotify.com/v1/audio-analysis/2pgFAi7SWHC2lbQ4xQxjEX,155000,4
90,Café,Duki,248027,2vHfWA1QJh66ln7dhy4QUN,0,0.907,0.546,5,-4.768,0,0.315,0.041,4.01e-05,0.11,0.488,142.945,audio_features,2vHfWA1QJh66ln7dhy4QUN,spotify:track:2vHfWA1QJh66ln7dhy4QUN,https://api.spotify.com/v1/tracks/2vHfWA1QJh66ln7dhy4QUN,https://api.spotify.com/v1/audio-analysis/2vHfWA1QJh66ln7dhy4QUN,219056,4
91,Yo te propongo,Rombai,164025,0YFoSD5VhoVrRbrnFERpVM,0,0.851,0.867,0,-5.062,1,0.0589,0.0514,2.33e-05,0.0361,0.77,112.178,audio_features,0YFoSD5VhoVrRbrnFERpVM,spotify:track:0YFoSD5VhoVrRbrnFERpVM,https://api.spotify.com/v1/tracks/0YFoSD5VhoVrRbrnFERpVM,https://api.spotify.com/v1/audio-analysis/0YFoSD5VhoVrRbrnFERpVM,150047,4
91,Lejos,Dame 5,158108,6Kk4fza1rX70tVY3ZZcsic,0,0.454,0.684,0,-7.078,1,0.216,0.248,0.0,0.245,0.706,199.545,audio_features,6Kk4fza1rX70tVY3ZZcsic,spotify:track:6Kk4fza1rX70tVY3ZZcsic,https://api.spotify.com/v1/tracks/6Kk4fza1rX70tVY3ZZcsic,https://api.spotify.com/v1/audio-analysis/6Kk4fza1rX70tVY3ZZcsic,170653,4
91,Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,Jacob Forever,140547,6sMPwcpYtxm1mlgYbp1B0t,0,0.785,0.838,7,-5.951,0,0.0381,0.362,6.43e-06,0.139,0.765,100.066,audio_features,6sMPwcpYtxm1mlgYbp1B0t,spotify:track:6sMPwcpYtxm1mlgYbp1B0t,https://api.spotify.com/v1/tracks/6sMPwcpYtxm1mlgYbp1B0t,https://api.spotify.com/v1/audio-analysis/6sMPwcpYtxm1mlgYbp1B0t,215453,4
91,First Time,Kygo,133114,2Gl0FzuLxflY6nPifJp5Dr,0,0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,audio_features,2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,193511,4
